GAMESTATE,HASHCODE
1856,-848493823
1857,-1726950437
1858,-1726950437
1859,426165020
1860,-848493822
1861,426165020
1862,-848493800
1863,-848493799
1864,-848492284
1865,-1726947388
1866,-1726947387
1867,426168070
1868,-1726947386
1869,426168071
1870,-848490771
1871,-1726947384
1872,426168073
1873,-848490769
1874,426168073
1875,-1726947382
1876,-1726947381
1877,-1726947380
1878,426168077
1879,-1726947379
1880,426168077
1881,-848490764
1882,1304624693
1883,-1726947377
1884,-848490762
1885,-1726947375
1886,426168082
1887,-848490760
1888,426168082
1889,1058616521
1890,1058616522
1891,1058616523
1892,1058616524
1893,180159911
1894,180159912
1895,180159913
1896,180159914
1897,1828453081
1898,-1726953481
1899,-1726953480
1900,426161977
1901,-848496865
1902,426161977
1903,-848496864
1904,-1726953477
1905,426161980
1906,-1726953476
1907,426161980
1908,-1726953475
1909,-1726953474
1910,426161983
1911,-1726951964
1912,426163493
1913,-848495349
1914,-1726951962
1915,-848495347
1916,-848495346
1917,-848493836
1918,-1726950449
1919,426165008
1920,-848493834
1921,-1726950447
1922,-848493832
1923,-848493831
1924,-848493830
1925,-848493829
1926,-1726950442
1927,-1726950441
1928,426165016
1929,-848493826
1930,426165016
1931,-848493825
1932,-1726950438
1933,426165019
1934,-848493823
1935,426165019
1936,-848495368
1937,-848496887
1938,-848496886
1939,-848496864
1940,-1726953477
1941,-848496863
1942,-848496862
1943,-1726953475
1944,426161982
1945,-848496860
1946,426161982
1947,-848496859
1948,-2081563255
1949,-1342004066
1950,-848498422
1951,1304617035
1952,-848498421
1953,1304617035
1954,-1726955034
1955,426160423
1956,-1726955033
1957,426160423
1958,426160424
1959,-848498418
1960,426160424
1961,-848498417
1962,-848498416
1963,-848498415
1964,-848498414
1965,-1726955027
1966,-1726955026
1967,-1726955025
1968,-1726955024
1969,426160433
1970,-848498409
1971,426160433
1972,-848498408
1973,-1726955021
1974,426160436
1975,-848496897
1976,-1726953510
1977,426161947
1978,-1726953509
1979,-848496894
1980,-848496893
1981,-848496892
1982,-1726951996
1983,426163461
1984,-848495381
1985,426163461
1986,-848495380
1987,-848495379
1988,-1726951992
1989,-1726951991
1990,-848495376
1991,-1726951989
1992,426163468
1993,-1726951988
1994,426163469
1995,-1726951987
1996,426163469
1997,426163470
1998,-1726951986
1999,426163471
2000,-1726951985
2001,426163471
2002,-848495370
2003,-1726951983
2004,-848495368
2005,-848495346
2006,-1726951959
2007,-1726951937
2008,426163520
2009,-848495322
2010,426163520
2011,-848495321
2012,-848495320
2013,-1726951933
2014,426163524
2015,-848495318
2016,-1726951931
2017,426163526
2018,-848495316
2019,426163526
2020,-2081561729
2021,-1342000995
2022,-1726951965
2023,426163492
2024,-1726951964
2025,426163492
2026,-1726951963
2027,-1726951962
2028,426163495
2029,-848495347
2030,-848495346
2031,-848495345
2032,-848495344
2033,-848495343
2034,-1726951956
2035,-1726951955
2036,-1726951954
2037,-1726951953
2038,-1726951952
2039,-848495337
2040,-848495336
2041,-1726950440
2042,426165017
2043,-848493825
2044,-848493824
2045,-1726950437
2046,426165020
2047,-848492313
2048,426165020
2049,-1726948926
2050,-1726948925
2051,-1726948924
2052,426166533
2053,-1726948923
2054,426166534
2055,-848492308
2056,426166534
2057,-848490793
2058,1304624664
2059,-848490792
2060,-1726947405
2061,-1726947406
2062,-848490791
2063,-848490790
2064,-1726947403
2065,426168054
2066,-848490788
2067,-848490780
2068,-1726947393
2069,426168064
2070,-1726947392
2071,426168065
2072,-848490777
2073,426168065
2074,-848490776
2075,-848490775
2076,-1726947367
2077,-1726947366
2078,426168091
2079,-1726947365
2080,426168091
2081,426168092
2082,-848490750
2083,426168092
2084,-848490749
2085,-1726947362
2086,426168095
2087,-1726947361
2088,426168096
2089,-1726947360
2090,-2081563255
2091,-1342004066
2092,-1726955037
2093,-1726955037
2094,426160420
2095,-848498422
2096,426160420
2097,-848498421
2098,1304617036
2099,-1726955034
2100,426160423
2101,-1726955033
2102,426160423
2103,426160424
2104,-848498418
2105,426160424
2106,-1726955031
2107,-1726955030
2108,426160427
2109,-848498415
2110,426160427
2111,-848498414
2112,-848498413
2113,-848498412
2114,-1726955025
2115,426160432
2116,-1726955024
2117,426160433
2118,-848498409
2119,-848498408
2120,-1726955021
2121,426160436
2122,-1726955020
2123,426160436
2124,426160437
2125,-848496896
2126,426160437
2127,-848496895
2128,-1726953508
2129,426161949
2130,-848496893
2131,426161949
2132,-1726951997
2133,-848495382
2134,-1726951995
2135,-1726951994
2136,426163463
2137,-1726951993
2138,426163463
2139,426163464
2140,-848495378
2141,426163464
2142,-848495377
2143,-1726951990
2144,426163467
2145,-848495375
2146,426163467
2147,1304620082
2148,-848495374
2149,1304620082
2150,-1726951987
2151,426163470
2152,-848495372
2153,426163470
2154,1304620085
2155,-848495371
2156,-1726951984
2157,426163473
2158,-1726951983
2159,426163473
2160,426163474
2161,-848495347
2162,426163474
2163,-1726951960
2164,426163497
2165,-1726951959
2166,-848495344
2167,-1726951936
2168,426163521
2169,-848495321
2170,426163521
2171,-848495320
2172,-848495319
2173,-1726951932
2174,-848495317
2175,-1726955034
2176,426160423
2177,-1726955027
2178,426160430
2179,-848498412
2180,426160430
2181,-848498411
2182,-1726955022
2183,426160435
2184,-848498407
2185,-1726955020
2186,426160437
2187,-848496896
2188,-1726953509
2189,426161948
2190,-1726951999
2191,426163458
2192,-848495384
2193,426163458
2194,-848495383
2195,1304620075
2196,-848495381
2197,-1726951994
2198,426163463
2199,-848495379
2200,426163463
2201,-1726951992
2202,426163465
2203,-1726951991
2204,426163466
2205,-848495376
2206,426163466
2207,-1726951989
2208,-1726951988
2209,426163469
2210,-848495373
2211,-1726951986
2212,426163471
2213,-848495371
2214,426163471
2215,-848495370
2216,-1726951983
2217,426163474
2218,-1726951982
2219,426163475
2220,-848495346
2221,-848495345
2222,-1726951958
2223,426163499
2224,-848495343
2225,-1726951935
2226,426163522
2227,-848495320
2228,426163522
2229,-848495319
2230,-1726951932
2231,-1726951931
2232,426163526
2233,-848495316
2234,426163526
2235,-848498422
2236,-1726955035
2237,426160422
2238,-848498420
2239,426160422
2240,-848498419
2241,-1726955032
2242,426160425
2243,-848498417
2244,426160425
2245,-848498416
2246,1304617041
2247,-848498415
2248,1304617041
2249,-1726955028
2250,-1726955027
2251,426160430
2252,426160430
2253,-848498411
2254,-848498410
2255,-1726955023
2256,426160434
2257,-848496899
2258,426160434
2259,-1726953512
2260,426161945
2261,-848496897
2262,426161945
2263,-848496896
2264,-1726953509
2265,426161948
2266,-848496894
2267,426161948
2268,-1726953507
2269,426161950
2270,-1726953506
2271,426161950
2272,-1726951996
2273,-848495380
2274,1304620077
2275,-1726951993
2276,426163464
2277,-848495378
2278,-1726951991
2279,426163466
2280,-848495376
2281,-1726951989
2282,-848495374
2283,-1726951987
2284,426163470
2285,-1726951986
2286,426163471
2287,-1726951985
2288,426163472
2289,-848495348
2290,-848495347
2291,-848495346
2292,-848495345
2293,-1726951958
2294,426163499
2295,-848495343
2296,426163499
2297,-1726951956
2298,426163501
2299,-1726951955
2300,426163502
2301,-848495340
2302,426163502
2303,-2081563250
2304,-1726955036
2305,-848498421
2306,-1726955034
2307,426160423
2308,-848498419
2309,426160423
2310,-1726955032
2311,426160425
2312,-1726955031
2313,426160425
2314,426160426
2315,-848498416
2316,-848498415
2317,-1726955028
2318,426160429
2319,-848498413
2320,426160429
2321,-1726955026
2322,426160431
2323,-1726955025
2324,426160432
2325,-1726955024
2326,426160432
2327,426160433
2328,-848498409
2329,-848498408
2330,-848498407
2331,-848498406
2332,-848496896
2333,-1726953509
2334,-1726951999
2335,426163458
2336,-1726951998
2337,-848495383
2338,-1726951996
2339,-1726951995
2340,-848495380
2341,-848495379
2342,-1726951992
2343,426163465
2344,-848495377
2345,-1726951990
2346,426163467
2347,-848495375
2348,426163467
2349,-1726951989
2350,426163468
2351,-1726951988
2352,426163468
2353,426163469
2354,-848495373
2355,426163469
2356,-1726951986
2357,-1726951985
2358,-1726951963
2359,-848495348
2360,-848495347
2361,-848495346
2362,1304620111
2363,-1726951959
2364,1304620111
2365,426163498
2366,-1726951958
2367,426163499
2368,-848495343
2369,426163499
2370,-1726951956
2371,426163501
2372,-1726951955
2373,426163501
2374,426163502
2375,-1726951954
2376,426163502
2377,-1726955035
2378,-1726955034
2379,-848498419
2380,-1726955032
2381,426160425
2382,-1726955031
2383,426160425
2384,426160426
2385,-1726955030
2386,426160427
2387,-1726955029
2388,-1726956543
2389,426158914
2390,-848499928
2391,-848499927
2392,-1726956540
2393,426158917
2394,-848499925
2395,-848499924
2396,-848499923
2397,-848499922
2398,-848499921
2399,-1726956536
2400,-1726956536
2401,-848499921
2402,-1726956536
2403,-848498411
2404,-1726956536
2405,-1726956536
2406,-848499921
2407,-1726956536
2408,-848499921
2409,-848499920
2410,-848499921
2411,-1726956533
2412,426158924
2413,-848498409
2414,426158924
2415,-1726953513
2416,426161944
2417,-848496898
2418,426161944
2419,-1726951997
2420,426163460
2421,-1726951996
2422,426163460
2423,-1726951995
2424,-1726951994
2425,-1726951993
2426,-1726951992
2427,-1726951991
2428,-848495376
2429,-1726951989
2430,-1726951988
2431,-1726951966
2432,-1726951965
2433,-1726950420
2434,-1726948901
2435,-1726950415
2436,426165042
2437,-1726950414
2438,426165043
2439,-848493799
2440,-1726950412
2441,-1726950411
2442,426165046
2443,-848493796
2444,426165046
2445,-1726950409
2446,-1726955035
2447,426160422
2448,-848498420
2449,426160422
2450,1304617037
2451,-1726955033
2452,426160424
2453,-848498418
2454,426160424
2455,-848498417
2456,1304617041
2457,-848498415
2458,1304617041
2459,-1726955028
2460,426160429
2461,-1726955027
2462,-848498412
2463,-1726955026
2464,-1726955026
2465,426160431
2466,-1726955025
2467,-848498410
2468,-1726955023
2469,426160434
2470,-848498408
2471,426160434
2472,-848498407
2473,-1726953509
2474,426161948
2475,-1726951999
2476,-848495384
2477,-1726951997
2478,426163460
2479,-1726951996
2480,426163461
2481,-1726951995
2482,426163461
2483,-848495380
2484,-848495379
2485,-848495378
2486,-1726951988
2487,-848495373
2488,-848495372
2489,-848495350
2490,-848495349
2491,-848495348
2492,-1726951961
2493,426163496
2494,-848495346
2495,-1726951959
2496,426163498
2497,-1726951958
2498,426163499
2499,-848495343
2500,426163499
2501,-1726951956
2502,-1726951955
2503,-1726951933
2504,426163524
2505,-1726951932
2506,426163524
2507,-1726951931
2508,426163526
2509,-848495316
2510,426163526
2511,919719096
2512,-1222132743
2513,1798175711
2514,919719101
2515,1798175717
2516,1798175718
2517,1798175719
2518,1798175720
2519,1798175721
2520,919719108
2521,1798177232
2522,1798177231
2523,1798177231
2524,1798177232
2525,1798177231
2526,1798177233
2527,919720620
2528,-1222131219
2529,919720621
2530,-1222131219
2531,-1222131218
2532,919720622
2533,-1222131217
2534,1798177237
2535,-1222131217
2536,1798177238
2537,1798177239
2538,1798177240
2539,-343674599
2540,1798177241
2541,919720628
2542,919720629
2543,1798177244
2544,919720631
2545,-1222131208
2546,1798177246
2547,1798177268
2548,1798178813
2549,919723709
2550,1798180324
2551,919723710
2552,919723710
2553,919723711
2554,-1222128130
2555,-1222128130
2556,1798180326
2557,1798180327
2558,919723714
2559,919723715
2560,2084521282
2561,2084521282
2562,-1331989401
2563,-1331989401
2564,-1331989401
2565,-1222128124
2566,919723716
2567,-1222128124
2568,1798180331
2569,1798180332
2570,-848498421
2571,-848498420
2572,-848498419
2573,-1726955032
2574,426160425
2575,-848498417
2576,426160425
2577,-1726955030
2578,426160427
2579,-1726955029
2580,426160427
2581,426160428
2582,-848498414
2583,426160428
2584,-848498413
2585,-1726955026
2586,426160431
2587,426160431
2588,-1726955024
2589,426160433
2590,-848498409
2591,426160433
2592,-1726953511
2593,-1726953510
2594,426161947
2595,426161948
2596,-848496894
2597,426161948
2598,-848495384
2599,-1726951997
2600,426163460
2601,-848495382
2602,1304620075
2603,-848495381
2604,1304620075
2605,-848495380
2606,-1726951993
2607,-1726951991
2608,426163466
2609,-848495376
2610,426163466
2611,-1726951989
2612,426163468
2613,-848495374
2614,426163468
2615,-1726951987
2616,426163470
2617,-848495372
2618,426163470
2619,-1726951985
2620,426163472
2621,-848495370
2622,426163472
2623,-1726951983
2624,426163474
2625,-1726951982
2626,426163475
2627,-848495367
2628,426163475
2629,-1726951959
2630,-1726951958
2631,426163499
2632,-848495322
2633,-848495321
2634,-1726951934
2635,426163523
2636,-848495319
2637,426163523
2638,-1726951932
2639,-1726951931
2640,426163526
2641,-848495316
2642,-848495315
2643,-848495314
2644,-1726951927
2645,426163530
2646,-848495312
2647,426163530
2648,-1726951925
2649,-1726951924
2650,426163532
2651,-848495310
2652,1304620147
2653,-848495309
2654,1304620147
2655,1828453070
2656,1828453070
2657,-313398769
2658,1828453071
2659,-1726955036
2660,-1726955035
2661,426160422
2662,-848498420
2663,-848498417
2664,1304617042
2665,1304617042
2666,-1726955027
2667,-848498412
2668,-848498411
2669,-1726955024
2670,426160433
2671,-1726955023
2672,426160433
2673,426160434
2674,-1726955022
2675,426160435
2676,-848498407
2677,-848498406
2678,-1726955019
2679,426160438
2680,-1726953509
2681,426161948
2682,-848495385
2683,-848495383
2684,-1726951996
2685,-848495381
2686,-1726951995
2687,426163462
2688,-848495380
2689,426163462
2690,-1726951992
2691,-1726951991
2692,-848495377
2693,426163461
2694,426163461
2695,-1726951991
2696,426163466
2697,-1726951990
2698,426163466
2699,-848495376
2700,-1726951989
2701,426163468
2702,-848495374
2703,-1726951987
2704,426163470
2705,-848495372
2706,426163470
2707,-1726951985
2708,426163472
2709,-1726951984
2710,426163472
2711,-1726951983
2712,426163474
2713,-1726951961
2714,426163474
2715,426163496
2716,-848495346
2717,426163496
2718,-848495345
2719,-848495323
2720,-1726951936
2721,426163521
2722,-848495321
2723,426163521
2724,1304620136
2725,-1726951934
2726,426163523
2727,-848495319
2728,426163523
2729,-848495318
2730,-848495317
2731,-1726951930
2732,426163527
2733,-1726951929
2734,426163527
2735,-1726951928
2736,426163529
2737,-848495313
2738,426163529
2739,-1726951926
2740,-848495311
2741,-1726951923
2742,426163534
2743,-848495308
2744,426163534
2745,-1726951921
2746,-1726951920
2747,-848495305
2748,-848495306
2749,-848495306
2750,-848495306
2751,-848495284
2752,-848495306
2753,-2081555564
2754,-1341994830
2755,-1726945800
2756,-1726945799
2757,-848489184
2758,-1726945798
2759,-1726945798
2760,426169659
2761,-848489183
2762,-1726945796
2763,426169661
2764,-1726945795
2765,426169662
2766,-1726945794
2767,426169662
2768,-1726945793
2769,-1726945792
2770,-1726945791
2771,426169666
2772,-1726945790
2773,-1726944280
2774,-848487665
2775,-848487664
2776,-1726944278
2777,-1726944278
2778,426171179
2779,-1726944277
2780,426171179
2781,-1726944276
2782,-848487661
2783,-848487691
2784,-848487690
2785,-1726944304
2786,-1726944303
2787,426171154
2788,-1726944302
2789,-1726944301
2790,426171156
2791,-848487686
2792,426171156
2793,1304627771
2794,-1726944299
2795,1304627771
2796,426171158
2797,-1726944298
2798,426171158
2799,-1726944297
2800,426171160
2801,-848487682
2802,426171160
2803,1304627775
2804,-848487681
2805,-848487680
2806,-1726944273
2807,-1726944272
2808,426171185
2809,-848486148
2810,-1726942761
2811,-550344438
2812,328112175
2813,328112175
2814,328112175
2815,328112175
2816,-1726942760
2817,-1726942759
2818,-1726942758
2819,-848486143
2820,1304629314
2821,-848486142
2822,-1726942755
2823,-2081555618
2824,-1341994884
2825,-904957295
2826,1741709200
2827,-1726945855
2828,-1726945855
2829,426169602
2830,-1726945854
2831,-550347532
2832,-550347532
2833,-550347532
2834,1602767925
2835,-550347532
2836,-1726945853
2837,426169604
2838,-848489238
2839,-848489214
2840,-1726945828
2841,-1726945828
2842,-1726945827
2843,-1726945826
2844,426169631
2845,-848489211
2846,426169631
2847,-1726945824
2848,-848489209
2849,-1726945823
2850,-1726945823
2851,426169634
2852,-848489208
2853,-1726945821
2854,426169633
2855,-1726945822
2856,-1726945821
2857,426169636
2858,-848489206
2859,426169636
2860,-1726945819
2861,426169638
2862,-848489204
2863,-848489173
2864,-848489172
2865,1304626285
2866,-1726945785
2867,1304626285
2868,426169672
2869,-1726944275
2870,-1726944274
2871,426171183
2872,-1726944273
2873,426171184
2874,-1726944272
2875,426171185
