STATDATA,PLAYER,NUMERICALDATA,TIME,STAT,DATAINDEX
12204,2,,,15354,0
12205,2,,,15355,0
12206,2,,,15356,0
12207,5,,,15358,0
12208,,3,,15358,1
12209,1,,,15359,0
12210,2,,,15361,0
12211,7,,,15362,0
12212,5,,,15363,0
12213,,3,,15363,1
12214,11,,,15364,0
12215,2,,,15365,0
12216,11,,,15366,0
12217,2,,,15367,0
12218,3,,,15368,0
12219,2,,,15369,0
12220,3,,,15370,0
12221,2,,,15371,0
12222,7,,,15372,0
12223,1,,,15373,0
12224,2,,,15374,0
12225,5,,,15375,0
12226,3,,,15376,0
12227,2,,,15378,0
12228,7,,,15379,0
12229,,3,,15379,1
12230,1,,,15380,0
12231,2,,,15382,0
12232,5,,,15383,0
12233,7,,,15384,0
12234,7,,,15386,0
12235,,3,,15386,1
12236,1,,,15387,0
12237,2,,,15388,0
12238,1,,,15391,0
12239,4,,,15392,0
12240,4,,,15393,0
12241,7,,,15394,0
12242,1,,,15397,0
12243,7,,,15398,0
12244,3,,,15399,0
12245,2,,,15401,0
12246,1,,,15402,0
12247,3,,,15403,0
12248,1,,,15405,0
12249,4,,,15406,0
12251,1,,,15409,0
12252,1,,,15411,0
12253,4,,,15412,0
12254,1,,,15413,0
12255,,2,,15413,1
12256,3,,,15414,0
12257,2,,,15415,0
12258,2,,,15416,0
12259,1,,,15417,0
12260,7,,,15418,0
12261,2,,,15420,0
12262,1,,,15421,0
12263,4,,,15422,0
12264,7,,,15424,0
12265,,3,,15424,1
12266,4,,,15425,0
12267,2,,,15427,0
12268,2,,,15428,0
12269,2,,,15430,0
12270,4,,,15431,0
12271,2,,,15433,0
12273,3,,,15435,0
12274,7,,,15439,0
12275,3,,,15440,0
12276,7,,,15441,0
12277,2,,,15442,0
12278,7,,,15443,0
12279,,3,,15443,1
12280,3,,,15444,0
12281,7,,,15447,0
12282,2,,,15448,0
12283,4,,,15451,0
12284,3,,,15454,0
12285,,2,,15454,1
12286,11,,,15455,0
12287,2,,,15457,0
12288,3,,,15458,0
12289,,0,,15458,1
12290,2,,,15462,0
12291,2,,,15465,0
12292,2,,,15468,0
12293,2,,,15471,0
12294,1,,,15472,0
12295,7,,,15473,0
12296,2,,,15474,0
12297,5,,,15475,0
12298,,3,,15475,1
12299,1,,,15476,0
12300,2,,,15478,0
12301,23,,,15479,0
12302,12,,,15479,1
12303,13,,,15479,2
12304,19,,,15479,3
12305,20,,,15479,4
12306,15,,,15479,5
12307,12,,,15480,0
12308,14,,,15481,0
12309,,2,,15481,1
12310,19,,,15482,0
12311,12,,,15483,0
12312,19,,,15484,0
12313,12,,,15486,0
12314,15,,,15487,0
12315,,2,,15487,1
12316,15,,,15488,0
12317,12,,,15489,0
12318,15,,,15490,0
12319,12,,,15491,0
12320,13,,,15492,0
12321,12,,,15494,0
12322,12,,,15495,0
12323,15,,,15496,0
12324,14,,,15498,0
12325,,3,,15498,1
12326,13,,,15499,0
12327,12,,,15501,0
12328,13,,,15502,0
12329,,2,,15502,1
12330,15,,,15503,0
12331,12,,,15504,0
12332,13,,,15507,0
12333,19,,,15508,0
12334,13,,,15510,0
12335,13,,,15513,0
12336,13,,,15516,0
12337,19,,,15517,0
12338,12,,,15518,0
12339,15,,,15519,0
12340,12,,,15520,0
12341,13,,,15521,0
12342,13,,,15523,0
12343,,2,,15523,1
12344,15,,,15526,0
12345,,2,,15526,1
12346,13,,,15527,0
12347,12,,,15529,0
12348,14,,,15530,0
12349,,3,,15530,1
12350,19,,,15531,0
12351,12,,,15532,0
12352,14,,,15535,0
12353,,2,,15535,1
12354,20,,,15536,0
12355,12,,,15537,0
12357,19,,,15541,0
12358,19,,,15543,0
12359,19,,,15544,0
12360,15,,,15545,0
12361,12,,,15546,0
12362,15,,,15547,0
12363,12,,,15549,0
12364,19,,,15550,0
12365,19,,,15551,0
12366,13,,,15553,0
12367,,3,,15553,1
12368,15,,,15554,0
12369,12,,,15556,0
12370,13,,,15557,0
12371,,3,,15557,1
12372,15,,,15558,0
12373,12,,,15560,0
12374,17,,,15561,0
12375,20,,,15561,1
12376,17,,,15562,0
12377,14,,,15563,0
12378,14,,,15564,0
12379,13,,,15566,0
12380,,3,,15566,1
12381,15,,,15567,0
12382,12,,,15569,0
12383,15,,,15572,0
12384,,2,,15572,1
12385,13,,,15573,0
12386,13,,,15574,0
12387,12,,,15576,0
12388,15,,,15577,0
12389,12,,,15578,0
12390,12,,,15580,0
12391,15,,,15581,0
12392,15,,,15584,0
12393,15,,,15585,0
12394,13,,,15586,0
12395,12,,,15587,0
12396,15,,,15588,0
12397,12,,,15590,0
12398,14,,,15591,0
12399,,2,,15591,1
12400,15,,,15592,0
12401,12,,,15594,0
12402,14,,,15595,0
12403,,3,,15595,1
12404,13,,,15596,0
12405,12,,,15597,0
12406,12,,,15598,0
12407,12,,,15599,0
12408,14,,,15602,0
12409,14,,,15605,0
12410,14,,,15606,0
12411,12,,,15608,0
12412,15,,,15609,0
12413,,0,,15609,1
12414,15,,,15611,0
12415,,2,,15611,1
12416,13,,,15612,0
12417,12,,,15614,0
12418,20,,,15615,0
12419,17,,,15615,1
12420,12,,,15616,0
12421,13,,,15617,0
12422,12,,,15619,0
12423,14,,,15620,0
12424,,2,,15620,1
12425,19,,,15621,0
12426,12,,,15623,0
12427,13,,,15624,0
12428,13,,,15627,0
12429,13,,,15630,0
12430,12,,,15631,0
12431,15,,,15633,0
12432,,3,,15633,1
12433,19,,,15634,0
12434,12,,,15635,0
12435,13,,,15636,0
12436,12,,,15638,0
12437,14,,,15639,0
12438,,2,,15639,1
12439,15,,,15640,0
12440,12,,,15642,0
12441,14,,,15643,0
12442,,2,,15643,1
12443,20,,,15644,0
12444,12,,,15646,0
12445,19,,,15647,0
12446,12,,,15648,0
12447,12,,,15649,0
12448,13,,,15650,0
12449,12,,,15651,0
12450,13,,,15654,0
12451,,3,,15654,1
12452,15,,,15655,0
12453,12,,,15656,0
12454,13,,,15659,0
12455,,3,,15659,1
12456,15,,,15660,0
12457,12,,,15662,0
12458,15,,,15663,0
12459,,2,,15663,1
12460,15,,,15664,0
12461,12,,,15666,0
12462,12,,,15669,0
12463,13,,,15669,1
12464,19,,,15669,2
12465,20,,,15669,3
12466,23,,,15669,4
12467,15,,,15669,5
12468,12,,,15670,0
12469,19,,,15671,0
12470,12,,,15672,0
12471,13,,,15673,0
12472,12,,,15674,0
12473,20,,,15675,0
12474,12,,,15676,0
12475,19,,,15677,0
12476,12,,,15679,0
12477,12,,,15680,0
12478,14,,,15681,0
12479,13,,,15683,0
12480,,2,,15683,1
12481,13,,,15684,0
12482,12,,,15685,0
12483,13,,,15686,0
12484,12,,,15688,0
12485,13,,,15689,0
12486,19,,,15690,0
12487,13,,,15692,0
12488,,3,,15692,1
12489,19,,,15693,0
12490,12,,,15694,0
12491,13,,,15695,0
12492,20,,,15696,0
12493,12,,,15697,0
12494,13,,,15700,0
12495,19,,,15701,0
12496,12,,,15703,0
12497,19,,,15704,0
12498,19,,,15707,0
12499,19,,,15710,0
12500,13,,,15711,0
12501,17,,,15715,0
12502,20,,,15715,1
12503,17,,,15716,0
12504,14,,,15717,0
12505,15,,,15718,0
12506,12,,,15719,0
12507,13,,,15722,0
12508,,2,,15722,1
12509,15,,,15723,0
12511,14,,,15725,0
12512,13,,,15726,0
12515,15,,,15730,0
12516,15,,,15732,0
12517,13,,,15733,0
12519,17,,,15735,0
12520,15,,,15741,0
12521,,2,,15741,1
12522,13,,,15742,0
12524,12,,,15746,0
12525,12,,,15748,0
12526,12,,,15750,0
12527,12,,,15754,0
12528,14,,,15758,0
12529,,3,,15758,1
12530,13,,,15759,0
12531,12,,,15760,0
12532,13,,,15765,0
12533,,1,,15765,1
12534,13,,,15766,0
12535,12,,,15768,0
12536,15,,,15769,0
12537,,0,,15769,1
12538,15,,,15771,0
12539,,2,,15771,1
12540,15,,,15772,0
12541,12,,,15774,0
12542,15,,,15777,0
12543,,2,,15777,1
12544,13,,,15778,0
12545,12,,,15780,0
12546,14,,,15781,0
12547,14,,,15784,0
12548,19,,,15785,0
12549,13,,,15787,0
12550,,2,,15787,1
12551,19,,,15788,0
12552,12,,,15790,0
12553,20,,,15791,0
12554,17,,,15791,1
12555,12,,,15792,0
12556,12,,,15793,0
12557,12,,,15794,0
12558,15,,,15795,0
12559,12,,,15796,0
12560,15,,,15803,0
12561,,1,,15803,1
12562,19,,,15804,0
12563,12,,,15805,0
12564,14,,,15806,0
12565,13,,,15807,0
12566,12,,,15809,0
12567,13,,,15810,0
12568,14,,,15811,0
12569,15,,,15812,0
12570,12,,,15814,0
12571,14,,,15817,0
12572,,2,,15817,1
12573,15,,,15818,0
12574,12,,,15820,0
12575,19,,,15825,0
12576,13,,,15826,0
12577,12,,,15828,0
12578,19,,,15829,0
12579,19,,,15832,0
12580,12,,,15833,0
12581,23,,,15833,1
12583,19,,,15838,0
12584,14,,,15840,0
12585,,2,,15840,1
12586,15,,,15841,0
12587,12,,,15842,0
12588,13,,,15843,0
12589,12,,,15844,0
12590,13,,,15845,0
12591,15,,,15846,0
12592,12,,,15848,0
12593,17,,,15851,0
12594,20,,,15851,1
12595,17,,,15852,0
12596,17,,,15855,0
12597,14,,,15856,0
12598,2,,,15858,0
12599,6,,,15859,0
12600,1,,,15859,1
12601,3,,,15859,2
12602,4,,,15859,3
12603,2,,,15859,4
12604,7,,,15859,5
12605,5,,,15860,0
12606,,1,,15860,1
12607,5,,,15861,0
12608,,1,,15861,1
12609,3,,,15862,0
12610,2,,,15864,0
12611,5,,,15865,0
12612,,2,,15865,1
12613,1,,,15866,0
12614,2,,,15867,0
12615,2,,,15868,0
12616,2,,,15869,0
12617,5,,,15872,0
12618,3,,,15873,0
12619,4,,,15874,0
12620,5,,,15876,0
12621,5,,,15879,0
12622,4,,,15880,0
12623,7,,,15881,0
12624,4,,,15882,0
12625,2,,,15884,0
12626,5,,,15885,0
12627,,1,,15885,1
12628,7,,,15886,0
12629,2,,,15887,0
12630,2,,,15888,0
12631,7,,,15890,0
12632,,2,,15890,1
12633,4,,,15891,0
12634,2,,,15893,0
12635,5,,,15894,0
12636,,3,,15894,1
12637,1,,,15895,0
12638,2,,,15897,0
12639,1,,,15898,0
12640,4,,,15899,0
12641,7,,,15902,0
12642,,2,,15902,1
12643,3,,,15903,0
12644,2,,,15905,0
12645,7,,,15906,0
12646,,2,,15906,1
12647,3,,,15907,0
12648,2,,,15909,0
12649,3,,,15910,0
12650,3,,,15912,0
12651,,3,,15912,1
12652,7,,,15913,0
12653,2,,,15914,0
12654,1,,,15915,0
12655,7,,,15916,0
12656,2,,,15917,0
12657,1,,,15918,0
12658,5,,,15920,0
12659,,1,,15920,1
12660,7,,,15921,0
12661,2,,,15923,0
12662,4,,,15924,0
12663,6,,,15925,0
12664,1,,,15926,0
12665,7,,,15928,0
12666,,2,,15928,1
12667,7,,,15929,0
12668,2,,,15931,0
12669,2,,,15932,0
12670,2,,,15935,0
12671,3,,,15936,0
12672,5,,,15938,0
12673,,2,,15938,1
12674,7,,,15939,0
12675,2,,,15940,0
12676,5,,,15941,0
12677,,2,,15941,1
12678,7,,,15942,0
12679,2,,,15944,0
12680,7,,,15945,0
12681,7,,,15946,0
12683,1,,,15950,0
12684,7,,,15953,0
12685,3,,,15955,0
12686,,1,,15955,1
12687,7,,,15956,0
12688,2,,,15957,0
12689,5,,,15960,0
12690,,3,,15960,1
12691,1,,,15961,0
12692,2,,,15963,0
12693,5,,,15964,0
12694,1,,,15965,0
12695,7,,,15968,0
12696,,2,,15968,1
12697,1,,,15969,0
12698,2,,,15970,0
12699,1,,,15971,0
12700,5,,,15972,0
12701,4,,,15973,0
12702,2,,,15974,0
12703,5,,,15975,0
12704,5,,,15977,0
12705,,3,,15977,1
12706,3,,,15978,0
12707,2,,,15979,0
12708,3,,,15980,0
12709,2,,,15982,0
12710,5,,,15983,0
12711,,3,,15983,1
12712,4,,,15984,0
12713,2,,,15985,0
12714,7,,,15986,0
12715,3,,,15987,0
12716,2,,,15989,0
12717,1,,,15990,0
12718,4,,,15991,0
12719,7,,,15992,0
12720,2,,,15994,0
12721,3,,,15995,0
12722,,2,,15995,1
12723,3,,,15996,0
12724,2,,,15998,0
12725,7,,,15999,0
12726,,3,,15999,1
12727,4,,,16000,0
12728,2,,,16002,0
12729,7,,,16003,0
12730,,2,,16003,1
12731,3,,,16004,0
12732,2,,,16006,0
12733,3,,,16007,0
12734,4,,,16008,0
12735,7,,,16009,0
12736,2,,,16010,0
12737,3,,,16011,0
12738,2,,,16012,0
12739,2,,,16013,0
12740,3,,,16014,0
12741,2,,,16016,0
12742,3,,,16017,0
12743,4,,,16018,0
12744,1,,,16019,0
12745,,2,,16019,1
12746,7,,,16020,0
12747,2,,,16021,0
12748,1,,,16022,0
12749,3,,,16023,0
12750,2,,,16024,0
12751,5,,,16025,0
12752,2,,,16026,0
12753,5,,,16028,0
12754,,2,,16028,1
12755,7,,,16029,0
12756,2,,,16030,0
12757,1,,,16031,0
12758,3,,,16033,0
12759,,3,,16033,1
12760,4,,,16034,0
12761,2,,,16036,0
12762,4,,,16037,0
12763,7,,,16038,0
12764,1,,,16039,0
12765,3,,,16040,0
12766,2,,,16042,0
12767,4,,,16043,0
12768,1,,,16044,0
12769,,3,,16044,1
12770,7,,,16045,0
12771,2,,,16047,0
12772,4,,,16048,0
12773,4,,,16049,0
12774,3,,,16051,0
12775,,3,,16051,1
12776,11,,,16052,0
12777,2,,,16053,0
12778,5,,,16054,0
12779,,3,,16054,1
12780,7,,,16055,0
12781,2,,,16056,0
12782,11,,,16057,0
12783,2,,,16059,0
12784,2,,,16062,0
12785,11,,,16063,0
12787,11,,,16065,0
12788,5,,,16067,0
12789,,3,,16067,1
12790,1,,,16068,0
12791,2,,,16069,0
12792,11,,,16070,0
12793,5,,,16071,0
12794,11,,,16072,0
12795,2,,,16073,0
12796,7,,,16074,0
12797,11,,,16075,0
12798,7,,,16077,0
12799,7,,,16080,0
12800,7,,,16083,0
12801,11,,,16084,0
12802,1,,,16084,1
12803,7,,,16086,0
12804,11,,,16087,0
12805,5,,,16090,0
12806,,1,,16090,1
12807,3,,,16091,0
12808,2,,,16092,0
12809,2,,,16093,0
12810,2,,,16094,0
12811,7,,,16095,0
12812,2,,,16096,0
12813,1,,,16097,0
12814,11,,,16097,1
12815,5,,,16099,0
12816,2,,,16100,0
12817,2,,,16101,0
12819,7,,,16105,0
12820,11,,,16105,1
12821,1,,,16105,2
12822,3,,,16105,3
12823,4,,,16105,4
12824,2,,,16105,5
12825,11,,,16106,0
12826,3,,,16106,1
12827,7,,,16107,0
12828,7,,,16108,0
12829,,3,,16108,1
12832,11,,,16110,0
12834,7,,,16113,0
12835,2,,,16114,0
12836,7,,,16115,0
12837,,1,,16115,1
12838,2,,,16117,0
12839,7,,,16120,0
12840,,1,,16120,1
12841,3,,,16121,0
12842,2,,,16123,0
12843,5,,,16124,0
12844,1,,,16125,0
12845,4,,,16125,1
12846,5,,,16127,0
12847,5,,,16129,0
12848,4,,,16130,0
12849,5,,,16131,0
12850,,3,,16131,1
12851,4,,,16132,0
12852,2,,,16134,0
12853,5,,,16135,0
12854,,2,,16135,1
12855,1,,,16136,0
12856,2,,,16137,0
12857,7,,,16138,0
12858,,3,,16138,1
12859,4,,,16139,0
12860,2,,,16140,0
12861,2,,,16141,0
12862,2,,,16142,0
12863,3,,,16143,0
12864,2,,,16144,0
12865,7,,,16145,0
12866,2,,,16147,0
12867,1,,,16148,0
12868,4,,,16149,0
12869,3,,,16150,0
12870,2,,,16152,0
12871,7,,,16153,0
12872,,3,,16153,1
12873,3,,,16158,0
12874,,1,,16158,1
12875,4,,,16161,0
12876,1,,,16162,0
12877,1,,,16163,0
12878,2,,,16164,0
12879,7,,,16165,0
12880,11,,,16165,1
12881,4,,,16167,0
12882,7,,,16168,0
12883,2,,,16169,0
12884,11,,,16170,0
12885,7,,,16171,0
12886,2,,,16172,0
12887,1,,,16173,0
12888,11,,,16174,0
12889,2,,,16176,0
12890,4,,,16177,0
12891,11,,,16178,0
12892,7,,,16178,1
12893,4,,,16180,0
12894,4,,,16183,0
12895,11,,,16184,0
12896,1,,,16185,0
12897,7,,,16186,0
12898,2,,,16187,0
12899,11,,,16188,0
12900,5,,,16191,0
12901,,2,,16191,1
12902,3,,,16192,0
12903,2,,,16193,0
12904,5,,,16194,0
12905,2,,,16198,0
12906,7,,,16199,0
12907,5,,,16201,0
12908,,2,,16201,1
12909,7,,,16202,0
12910,2,,,16203,0
12911,3,,,16204,0
12912,,1,,16204,1
12913,7,,,16205,0
12914,2,,,16206,0
12915,5,,,16207,0
12916,5,,,16209,0
12917,,3,,16209,1
12918,11,,,16210,0
12919,2,,,16212,0
12920,7,,,16213,0
12921,1,,,16214,0
12922,5,,,16218,0
12923,,2,,16218,1
12924,3,,,16219,0
12925,2,,,16220,0
12926,3,,,16221,0
12927,,1,,16221,1
12928,3,,,16222,0
12929,2,,,16224,0
12930,5,,,16225,0
12931,5,,,16230,0
12932,,3,,16230,1
12933,5,,,16231,0
12934,,3,,16231,1
12935,4,,,16232,0
12936,2,,,16233,0
12937,5,,,16234,0
12938,,3,,16234,1
12939,3,,,16235,0
12940,2,,,16237,0
12941,1,,,16240,0
12942,3,,,16245,0
12945,4,,,16249,0
12946,3,,,16252,0
12947,,3,,16252,1
12948,7,,,16253,0
12949,2,,,16254,0
12950,4,,,16256,0
12951,3,,,16259,0
12952,,3,,16259,1
12953,11,,,16260,0
12954,2,,,16262,0
12955,2,,,16265,0
12956,5,,,16268,0
12957,,1,,16268,1
12958,3,,,16269,0
12959,3,,,16271,0
12960,,3,,16271,1
12961,11,,,16272,0
12962,2,,,16273,0
12963,3,,,16274,0
12964,2,,,16276,0
12965,5,,,16277,0
12966,,2,,16277,1
12967,11,,,16278,0
12968,2,,,16279,0
12969,11,,,16280,0
12970,2,,,16282,0
12971,7,,,16283,0
12972,5,,,16284,0
12973,5,,,16286,0
12974,,0,,16286,1
12975,5,,,16290,0
12976,2,,,16291,0
12977,2,,,16292,0
12978,7,,,16293,0
12979,2,,,16295,0
12980,5,,,16296,0
12981,1,,,16297,0
12982,5,,,16299,0
12983,,1,,16299,1
12984,7,,,16302,0
12985,,2,,16302,1
12986,4,,,16303,0
12987,2,,,16304,0
12988,2,,,16305,0
12989,2,,,16307,0
12992,7,,,16309,0
12993,,1,,16309,1
12994,5,,,16312,0
12995,,1,,16312,1
12996,3,,,16313,0
12997,2,,,16315,0
12998,5,,,16316,0
12999,5,,,16319,0
13000,3,,,16320,0
13001,2,,,16321,0
13002,5,,,16322,0
13003,7,,,16323,0
13004,5,,,16325,0
13005,,2,,16325,1
13006,4,,,16326,0
13007,2,,,16327,0
13008,1,,,16330,0
13009,4,,,16331,0
13010,1,,,16333,0
13011,4,,,16334,0
13012,1,,,16336,0
13013,1,,,16337,0
13014,7,,,16338,0
13015,2,,,16340,0
13016,1,,,16341,0
13017,3,,,16342,0
13018,2,,,16343,0
13019,2,,,16344,0
13020,3,,,16345,0
13021,2,,,16346,0
13022,5,,,16347,0
13023,3,,,16348,0
13024,2,,,16349,0
13025,5,,,16350,0
13026,4,,,16351,0
13027,3,,,16354,0
13028,,1,,16354,1
13029,3,,,16355,0
13030,2,,,16357,0
13031,3,,,16358,0
13032,2,,,16359,0
13033,7,,,16361,0
13034,,1,,16361,1
13035,7,,,16362,0
13036,2,,,16364,0
13037,5,,,16365,0
13038,,1,,16365,1
13039,4,,,16368,0
13040,11,,,16369,0
13041,3,,,16371,0
13042,,1,,16371,1
13043,1,,,16372,0
13044,2,,,16373,0
13045,2,,,16374,0
13046,1,,,16375,0
13047,3,,,16376,0
13048,2,,,16377,0
13049,11,,,16378,0
13050,2,,,16382,0
13051,7,,,16383,0
13052,7,,,16385,0
13053,,3,,16385,1
13054,11,,,16386,0
13055,2,,,16388,0
13056,5,,,16389,0
13057,,3,,16389,1
13058,11,,,16390,0
13059,2,,,16392,0
13060,5,,,16393,0
13061,,1,,16393,1
13063,3,,,16395,0
13064,5,,,16397,0
13065,,3,,16397,1
13066,1,,,16398,0
13067,2,,,16400,0
13069,7,,,16404,0
13070,7,,,16406,0
13071,7,,,16407,0
13072,1,,,16408,0
13073,2,,,16409,0
13074,7,,,16410,0
13075,3,,,16411,0
13076,2,,,16413,0
13077,7,,,16414,0
13078,7,,,16416,0
13079,,3,,16416,1
13080,1,,,16417,0
13081,2,,,16419,0
13082,5,,,16420,0
13083,4,,,16421,0
13084,5,,,16423,0
13085,5,,,16426,0
13086,,3,,16426,1
13087,4,,,16427,0
13088,2,,,16429,0
13089,1,,,16430,0
13090,5,,,16431,0
13091,3,,,16432,0
13092,2,,,16434,0
13093,5,,,16435,0
13094,,0,,16435,1
13095,3,,,16437,0
13096,,1,,16437,1
13097,4,,,16438,0
13098,3,,,16439,0
13099,7,,,16440,0
13100,2,,,16441,0
13101,3,,,16442,0
13102,7,,,16443,0
13103,2,,,16447,0
13104,5,,,16449,0
13105,,3,,16449,1
13106,4,,,16450,0
13107,2,,,16451,0
13108,4,,,16452,0
13109,5,,,16453,0
13110,3,,,16454,0
13111,2,,,16456,0
13112,4,,,16457,0
13113,11,,,16458,0
13114,3,,,16460,0
13115,,1,,16460,1
13116,7,,,16461,0
13117,2,,,16462,0
13118,1,,,16463,0
13119,,3,,16463,1
13120,7,,,16464,0
13121,2,,,16465,0
13122,1,,,16466,0
13123,,3,,16466,1
13124,2,,,16467,0
13125,2,,,16469,0
13126,2,,,16470,0
13127,4,,,16471,0
13128,1,,,16471,1
13129,2,,,16473,0
13130,2,,,16474,0
13131,2,,,16475,0
13132,3,,,16476,0
13133,2,,,16477,0
13134,2,,,16480,0
13135,7,,,16481,0
13136,11,,,16481,1
13137,2,,,16483,0
13138,1,,,16484,0
13139,5,,,16486,0
13140,,1,,16486,1
13141,7,,,16489,0
13142,5,,,16492,0
13143,,1,,16492,1
13144,1,,,16493,0
13145,2,,,16494,0
13146,1,,,16495,0
13147,3,,,16496,0
13148,2,,,16497,0
13149,2,,,16498,0
13150,2,,,16499,0
13151,1,,,16500,0
13152,2,,,16501,0
13153,7,,,16502,0
13154,11,,,16503,0
13155,2,,,16505,0
13156,5,,,16506,0
13157,3,,,16507,0
13158,7,,,16508,0
13159,1,,,16509,0
13160,2,,,16510,0
13161,4,,,16511,0
13162,5,,,16514,0
13163,,3,,16514,1
13164,3,,,16515,0
13165,2,,,16517,0
13166,5,,,16518,0
13167,,2,,16518,1
13168,1,,,16519,0
13169,2,,,16521,0
13170,1,,,16522,0
13171,1,,,16523,0
13172,2,,,16524,0
13173,3,,,16526,0
13174,,2,,16526,1
13175,4,,,16527,0
13176,2,,,16528,0
13177,2,,,16531,0
13178,7,,,16532,0
13179,4,,,16532,1
13180,1,,,16532,2
13181,3,,,16532,3
13182,11,,,16532,4
13183,2,,,16532,5
13184,7,,,16533,0
13185,5,,,16534,0
13186,7,,,16535,0
13187,,3,,16535,1
13188,4,,,16536,0
13189,2,,,16538,0
13190,4,,,16539,0
13191,2,,,16540,0
13192,5,,,16542,0
13193,,2,,16542,1
13194,3,,,16543,0
13195,2,,,16545,0
13196,1,,,16546,0
13198,11,,,16549,0
13199,2,,,16549,1
13200,1,,,16551,0
13201,2,,,16552,0
13202,3,,,16556,0
13203,5,,,16558,0
13204,,1,,16558,1
13205,3,,,16559,0
13206,2,,,16560,0
13207,3,,,16561,0
13208,5,,,16564,0
13209,3,,,16567,0
13210,,1,,16567,1
13213,2,,,16570,0
13214,2,,,16571,0
13215,2,,,16575,0
13216,7,,,16576,0
13218,2,,,16579,0
13220,2,,,16582,0
13221,7,,,16584,0
13222,,2,,16584,1
13223,4,,,16585,0
13224,2,,,16586,0
13225,3,,,16587,0
13226,7,,,16588,0
13227,2,,,16589,0
13229,7,,,16593,0
13231,7,,,16596,0
13232,7,,,16598,0
13233,7,,,16601,0
13234,7,,,16602,0
13235,5,,,16605,0
13236,,2,,16605,1
13237,4,,,16606,0
13238,2,,,16607,0
13239,4,,,16608,0
13240,2,,,16610,0
13241,5,,,16611,0
13242,,1,,16611,1
13243,3,,,16612,0
13244,2,,,16614,0
13245,4,,,16617,0
13246,1,,,16618,0
13247,5,,,16621,0
13248,,1,,16621,1
13249,11,,,16622,0
13250,2,,,16624,0
13251,5,,,16625,0
13252,,1,,16625,1
13253,1,,,16626,0
13254,2,,,16627,0
13255,1,,,16630,0
13256,3,,,16631,0
13257,3,,,16635,0
13258,5,,,16637,0
13259,,1,,16637,1
13260,3,,,16638,0
13261,3,,,16640,0
13262,,3,,16640,1
13263,11,,,16641,0
13264,2,,,16643,0
13265,5,,,16644,0
13266,4,,,16645,0
13267,7,,,16647,0
13268,,3,,16647,1
13269,7,,,16648,0
13270,2,,,16650,0
13271,2,,,16651,0
13272,1,,,16652,0
13273,3,,,16653,0
13274,5,,,16654,0
13275,5,,,16657,0
13276,,1,,16657,1
13277,1,,,16658,0
13278,2,,,16660,0
13279,7,,,16661,0
13280,2,,,16662,0
13281,2,,,16663,0
13282,7,,,16664,0
13283,4,,,16665,0
13284,5,,,16667,0
13285,,1,,16667,1
13286,3,,,16668,0
13287,2,,,16670,0
13288,5,,,16671,0
13289,,1,,16671,1
13290,1,,,16672,0
13291,2,,,16673,0
13292,2,,,16674,0
13293,2,,,16675,0
13294,1,,,16676,0
13295,2,,,16677,0
13296,2,,,16678,0
13297,2,,,16679,0
13298,7,,,16680,0
13299,2,,,16682,0
13300,4,,,16683,0
13301,2,,,16684,0
13302,7,,,16685,0
13303,4,,,16686,0
13304,2,,,16688,0
13305,4,,,16689,0
13306,4,,,16690,0
13307,1,,,16691,0
13308,2,,,16693,0
13309,5,,,16694,0
13310,,3,,16694,1
13311,2,,,16695,0
13312,2,,,16697,0
13313,5,,,16698,0
13314,,1,,16698,1
13315,11,,,16699,0
13316,2,,,16700,0
13317,2,,,16701,0
13318,2,,,16702,0
13319,5,,,16703,0
13320,7,,,16704,0
13321,2,,,16706,0
13322,5,,,16707,0
13323,,3,,16707,1
13324,11,,,16708,0
13325,2,,,16710,0
13326,7,,,16711,0
13327,,3,,16711,1
13328,3,,,16712,0
13329,2,,,16714,0
13330,1,,,16715,0
13331,3,,,16716,0
13332,2,,,16718,0
13333,7,,,16718,1
13334,11,,,16718,2
13335,1,,,16718,3
13336,3,,,16718,4
13337,4,,,16718,5
13338,2,,,16719,0
13339,7,,,16720,0
13340,,3,,16720,1
13341,1,,,16721,0
13342,2,,,16723,0
13343,5,,,16724,0
13344,2,,,16725,0
13345,2,,,16726,0
13346,5,,,16727,0
13347,7,,,16728,0
13348,2,,,16730,0
13349,5,,,16731,0
13350,,2,,16731,1
13351,3,,,16732,0
13352,2,,,16733,0
13353,1,,,16734,0
13354,5,,,16736,0
13355,,0,,16736,1
13356,5,,,16738,0
13357,,1,,16738,1
13358,1,,,16739,0
13359,2,,,16740,0
13360,3,,,16741,0
13361,5,,,16743,0
13362,,3,,16743,1
13363,4,,,16744,0
13364,2,,,16746,0
13365,1,,,16747,0
13366,7,,,16748,0
13367,3,,,16749,0
13368,2,,,16751,0
13369,1,,,16752,0
13370,1,,,16755,0
13371,1,,,16756,0
13372,7,,,16757,0
13373,2,,,16759,0
13374,1,,,16760,0
13375,1,,,16761,0
13376,5,,,16762,0
13377,7,,,16763,0
13378,2,,,16765,0
13379,5,,,16766,0
13380,,2,,16766,1
13383,3,,,16769,0
13384,2,,,16771,0
13385,3,,,16772,0
13386,7,,,16773,0
13387,3,,,16776,0
13388,,3,,16776,1
13389,4,,,16777,0
13390,2,,,16779,0
13391,4,,,16780,0
13392,1,,,16781,0
13393,7,,,16782,0
13394,2,,,16784,0
13395,3,,,16785,0
13396,,3,,16785,1
